Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","5438.872","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","5461.44","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","5479.461","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","5495.219","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","5508.14","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","5515.461","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","5521.537","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","5529.468","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","5535.992","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","58665.453","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","59014.772","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","59372.786","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","59728.262","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","60108.438","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","60510.079","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","60919.15","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","61329.376","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","61721.009","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","62093.296","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","62444.567","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","62775.268","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","63071.416","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","63335.18","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","63588.491","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","63809.769","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","63989.319","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","64144.086","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","64277.808","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","64399.759","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","64480.053","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","64531.444","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","81551.677","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","81514.568","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","81443.427","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","81346.81","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","81266.673","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","81212.168","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","81177.817","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","81183.83","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","81217.482","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","81260.615","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","81325.09","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","81423.378","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","81545.565","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","81680.591","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","81858.825","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","82073.226","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","82331.423","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","82624.374","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","82896.696","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","83148.141","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","83328.988","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","83408.554","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","11038.109","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","11072.182","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","11096.617","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","11110.487","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","11115.091","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","11113.448","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","11106.093","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","11091.493","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","11073.623","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","11055.496","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","11033.783","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","11004.725","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","10963.635","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","10914.505","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","10862.969","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","10806.641","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","10749.742","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","10692.228","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","10633.271","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","10574.024","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","10512.232","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","10445.365","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","10202.055","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","10177.955","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","10148.401","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","10118.062","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","10094.493","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","10073.525","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","10057.063","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","10041.172","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","10023.51","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","10008.579","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","9986.825","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","9953.245","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","9922.127","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","9894.639","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","9867.901","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","9844.246","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","9815.104","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","9788.941","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","9776.358","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","9771.796","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","9750.573","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","9709.786","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","3768.95","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","3829.018","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","3894.258","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","3958.705","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","4031.954","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","4121.216","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","4234.806","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","4359.834","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","4452.392","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","4499.792","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","4524.585","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","4544.501","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","4564.55","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","4588.832","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","4622.167","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","4665.76","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","4715.788","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","4771.854","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","4834.507","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","4896.019","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","4946.119","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","4986.526","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","56966.397","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","56994.993","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","57107.577","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","57425.175","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","57860.661","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","58199.876","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","58429.903","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","58778.482","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","59224.228","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","59562.841","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","59822.45","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","60025.952","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","60190.145","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","60312.599","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","60322.791","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","60232.906","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","60118.626","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","60004.032","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","59877.425","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","59727.932","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","59500.579","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","59240.329","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","2392.53","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","2359.249","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","2326.144","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","2294.342","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","2263.443","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","2233.157","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","2203.913","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","2176.053","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","2150.412","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","2126.265","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","2101.53","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","2076.974","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","2053.636","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","2031.486","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","2011.039","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","1991.955","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","1973.476","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","1954.862","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","1935.63","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","1916.555","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","1897.052","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","1873.919","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","3599.637","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","3560.142","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","3515.799","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","3469.675","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","3422.591","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","3373.533","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","3322.932","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","3272.418","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","3224.378","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","3180.479","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","3139.019","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","3099.798","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","3063.341","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","3028.189","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","2994.927","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","2963.765","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","2933.673","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","2904.45","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","2876.128","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","2849.083","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","2820.267","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","2786.651","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","435.628","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","441.25","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","445.913","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","451.351","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","457.788","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","464.86","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","472.404","X","Figure from international organizations",""
